k,layout,arm,seed,test,unit,property,pair,stage,rawP,adjP,bhFamily,bhM,direction,gatePassed,forensic,contributed,stat,nullRef,B
0.3,column-grouped,paired,2,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.250000,0.250000,Stage3,1,similar,1,1,1,0.00555248,0.0252073,999
0.3,column-grouped,paired,2,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.986000,0.986000,,,,1,1,1,9,1.2,999
0.3,column-grouped,paired,3,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.916000,0.916000,Stage1,3,different,0,0,0,0.0178323,0.0156262,999
0.3,column-grouped,paired,3,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.0300000,0.0900000,Stage1,3,similar,1,1,1,0.000534899,0.0168431,999
0.3,column-grouped,paired,3,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.150000,0.225000,Stage1,3,different,0,0,0,0.0333333,0.0250000,999
0.3,column-grouped,paired,3,CCC,P4,Residual SD,CondA vs CondB,2,0.138000,0.414000,Stage2,3,similar,1,1,1,0.00114996,0.00955328,999
0.3,column-grouped,paired,3,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.664000,0.664000,Stage2,3,different,0,1,0,0.0186408,0.0132819,999
0.3,column-grouped,paired,3,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.404000,0.606000,Stage2,3,similar,1,1,1,0.0203470,0.0550003,999
0.3,column-grouped,paired,3,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.534000,0.534000,Stage3,1,similar,1,1,1,0.00765075,0.0161158,999
0.3,column-grouped,paired,3,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.200000,0.200000,,,,1,1,1,9,1.2,999
0.3,column-grouped,paired,4,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.568000,0.612000,Stage1,3,different,0,0,0,0.0292027,0.0196105,999
0.3,column-grouped,paired,4,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.612000,0.612000,Stage1,3,similar,0,1,0,0.0113432,0.0194648,999
0.3,column-grouped,paired,4,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00600000,0.0180000,Stage1,3,different,0,0,0,0.0472222,0.0250000,999
0.3,column-grouped,paired,4,CCC,P4,Residual SD,CondA vs CondB,2,0.622000,0.622000,Stage2,3,different,0,1,0,0.0129545,0.00828412,999
0.3,column-grouped,paired,4,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.504000,0.622000,Stage2,3,similar,1,1,1,0.00681049,0.0141168,999
0.3,column-grouped,paired,4,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.0960000,0.288000,Stage2,3,similar,1,1,1,0.00607579,0.0919161,999
0.3,column-grouped,paired,4,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.114000,0.114000,Stage3,1,similar,1,1,1,0.00241357,0.0191261,999
0.3,column-grouped,paired,4,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.779000,0.779000,,,,1,1,1,8,1.2,999
0.3,column-grouped,paired,5,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.976000,0.976000,Stage1,3,different,0,0,0,0.00962412,0.00936290,999
0.3,column-grouped,paired,5,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.666000,0.976000,Stage1,3,similar,0,1,0,0.0209140,0.0310844,999
0.3,column-grouped,paired,5,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0180000,0.0540000,Stage1,3,different,0,0,0,0.0472222,0.0277778,999
0.3,column-grouped,paired,5,CCC,P4,Residual SD,CondA vs CondB,2,0.230000,0.332000,Stage2,3,similar,1,1,1,0.00166577,0.00764266,999
0.3,column-grouped,paired,5,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.272000,0.332000,Stage2,3,similar,1,1,1,0.00358357,0.0142704,999
0.3,column-grouped,paired,5,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.332000,0.332000,Stage2,3,different,0,1,0,0.161815,0.0812259,999
0.3,column-grouped,paired,5,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.194000,0.194000,Stage3,1,similar,1,1,1,0.00429778,0.0234003,999
0.3,column-grouped,paired,5,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.985000,0.985000,,,,1,1,1,8,1.2,999
0.3,column-grouped,paired,6,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.738000,0.738000,Stage1,3,different,0,0,0,0.0270319,0.0196172,999
0.3,column-grouped,paired,6,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.604000,0.738000,Stage1,3,different,0,0,0,0.0389785,0.0254241,999
0.3,column-grouped,paired,6,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00600000,0.0180000,Stage1,3,different,0,0,0,0.0486111,0.0263889,999
0.3,column-grouped,paired,6,CCC,P4,Residual SD,CondA vs CondB,2,0.322000,0.616000,Stage2,3,different,0,1,0,0.0166124,0.00792363,999
0.3,column-grouped,paired,6,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.616000,0.616000,Stage2,3,similar,0,1,0,0.00738374,0.0114707,999
0.3,column-grouped,paired,6,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.414000,0.616000,Stage2,3,different,0,1,0,0.0945362,0.0482885,999
0.3,column-grouped,paired,6,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.512000,0.512000,Stage3,1,similar,1,1,1,0.00894702,0.0186189,999
0.3,column-grouped,paired,6,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.795000,0.795000,,,,1,1,1,7,1.2,999
0.3,column-grouped,paired,7,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.298000,0.447000,Stage1,3,different,0,0,0,0.0497764,0.0287121,999
0.3,column-grouped,paired,7,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.978000,0.978000,Stage1,3,different,0,0,0,0.0268494,0.0261434,999
0.3,column-grouped,paired,7,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00200000,0.00600000,Stage1,3,different,0,0,0,0.0486111,0.0263889,999
0.3,column-grouped,paired,7,CCC,P4,Residual SD,CondA vs CondB,2,0.932000,0.932000,Stage2,3,similar,0,1,0,0.00776995,0.00857397,999
0.3,column-grouped,paired,7,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.906000,0.932000,Stage2,3,similar,0,1,0,0.0102974,0.0119289,999
0.3,column-grouped,paired,7,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.868000,0.932000,Stage2,3,different,0,1,0,0.0851972,0.0712764,999
0.3,column-grouped,paired,7,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.344000,0.344000,Stage3,1,similar,1,1,1,0.00852698,0.0277750,999
0.3,column-grouped,paired,7,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.578000,0.578000,,,,1,1,1,8,1.2,999
0.3,column-grouped,paired,8,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.0620000,0.0620000,Stage1,3,similar,1,1,1,0.00183738,0.0263627,999
0.3,column-grouped,paired,8,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.0480000,0.0620000,Stage1,3,similar,1,1,1,0.00127397,0.0302888,999
0.3,column-grouped,paired,8,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00600000,0.0180000,Stage1,3,different,0,0,0,0.0416667,0.0263889,999
0.3,column-grouped,paired,8,CCC,P4,Residual SD,CondA vs CondB,2,0.676000,0.676000,Stage2,3,similar,0,1,0,0.00514439,0.00777883,999
0.3,column-grouped,paired,8,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.138000,0.414000,Stage2,3,different,0,1,0,0.0328862,0.0121231,999
0.3,column-grouped,paired,8,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.544000,0.676000,Stage2,3,similar,0,1,0,0.0444339,0.0835837,999
0.3,column-grouped,paired,8,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.852000,0.852000,Stage3,1,similar,0,1,0,0.0141212,0.0173675,999
0.3,column-grouped,paired,8,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.998000,0.998000,,,,1,1,1,7,1.2,999
0.3,column-grouped,paired,9,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.420000,0.424000,Stage1,3,different,0,0,0,0.0203377,0.0140885,999
0.3,column-grouped,paired,9,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.424000,0.424000,Stage1,3,similar,1,1,1,0.00811701,0.0210270,999
0.3,column-grouped,paired,9,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00200000,0.00600000,Stage1,3,different,0,0,0,0.0444444,0.0263889,999
0.3,column-grouped,paired,9,CCC,P4,Residual SD,CondA vs CondB,2,0.558000,0.837000,Stage2,3,similar,0,1,0,0.00392931,0.00751743,999
0.3,column-grouped,paired,9,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.232000,0.696000,Stage2,3,similar,1,1,1,0.00321097,0.0137129,999
0.3,column-grouped,paired,9,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.932000,0.932000,Stage2,3,similar,0,1,0,0.0991447,0.104795,999
0.3,column-grouped,paired,9,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.870000,0.870000,Stage3,1,different,0,1,0,0.0241341,0.0207278,999
0.3,column-grouped,paired,9,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.824000,0.824000,,,,1,1,1,10,1.2,999
0.3,column-grouped,paired,10,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.380000,0.380000,Stage1,3,similar,1,1,1,0.00712450,0.0172349,999
0.3,column-grouped,paired,10,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.202000,0.303000,Stage1,3,similar,1,1,1,0.00334042,0.0173833,999
0.3,column-grouped,paired,10,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0420000,0.126000,Stage1,3,different,0,0,0,0.0361111,0.0263889,999
0.3,column-grouped,paired,10,CCC,P4,Residual SD,CondA vs CondB,2,0.0560000,0.168000,Stage2,3,different,0,1,0,0.0257421,0.00781681,999
0.3,column-grouped,paired,10,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.308000,0.462000,Stage2,3,different,0,1,0,0.0255169,0.0127812,999
0.3,column-grouped,paired,10,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.594000,0.594000,Stage2,3,different,0,1,0,0.0983796,0.0627585,999
0.3,column-grouped,paired,10,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.896000,0.896000,Stage3,1,similar,0,1,0,0.0175102,0.0194311,999
0.3,column-grouped,paired,10,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.956000,0.956000,,,,1,1,1,9,1.2,999
0.3,column-grouped,paired,11,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.0100000,0.0300000,Stage1,3,different,0,0,0,0.0513884,0.0160777,999
0.3,column-grouped,paired,11,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.486000,0.486000,Stage1,3,similar,1,1,1,0.00928376,0.0214966,999
0.3,column-grouped,paired,11,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.136000,0.204000,Stage1,3,different,0,0,0,0.0388889,0.0277778,999
0.3,column-grouped,paired,11,CCC,P4,Residual SD,CondA vs CondB,2,0.600000,0.600000,Stage2,3,different,0,1,0,0.0128471,0.00793339,999
0.3,column-grouped,paired,11,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.488000,0.600000,Stage2,3,different,0,1,0,0.0195423,0.0115205,999
0.3,column-grouped,paired,11,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.408000,0.600000,Stage2,3,different,0,1,0,0.104458,0.0563534,999
0.3,column-grouped,paired,11,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.450000,0.450000,Stage3,1,similar,1,1,1,0.0138495,0.0309755,999
0.3,column-grouped,paired,11,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.994000,0.994000,,,,1,1,1,8,1.2,999
0.3,column-grouped,paired,12,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.324000,0.324000,Stage1,3,different,0,0,0,0.0348507,0.0191194,999
0.3,column-grouped,paired,12,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.112000,0.168000,Stage1,3,different,0,0,0,0.0901137,0.0353672,999
0.3,column-grouped,paired,12,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00600000,0.0180000,Stage1,3,different,0,0,0,0.0611111,0.0263889,999
0.3,column-grouped,paired,12,CCC,P4,Residual SD,CondA vs CondB,2,0.530000,0.795000,Stage2,3,similar,1,1,1,0.00404654,0.00867280,999
0.3,column-grouped,paired,12,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.954000,0.954000,Stage2,3,similar,0,1,0,0.0115211,0.0124385,999
0.3,column-grouped,paired,12,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.176000,0.528000,Stage2,3,different,0,1,0,0.166193,0.0658084,999
0.3,column-grouped,paired,12,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.626000,0.626000,Stage3,1,similar,0,1,0,0.0138509,0.0230163,999
0.3,column-grouped,paired,12,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,7,1.2,999
0.3,column-grouped,paired,13,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.254000,0.254000,Stage1,3,similar,1,1,1,0.00300001,0.0148991,999
0.3,column-grouped,paired,13,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.00800000,0.0180000,Stage1,3,similar,1,1,1,0.0000811201,0.0204790,999
0.3,column-grouped,paired,13,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0120000,0.0180000,Stage1,3,different,0,0,0,0.0500000,0.0263889,999
0.3,column-grouped,paired,13,CCC,P4,Residual SD,CondA vs CondB,2,0.642000,0.642000,Stage2,3,different,0,1,0,0.0116503,0.00802723,999
0.3,column-grouped,paired,13,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.136000,0.408000,Stage2,3,similar,1,1,1,0.00132792,0.0109772,999
0.3,column-grouped,paired,13,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.314000,0.471000,Stage2,3,different,0,1,0,0.125251,0.0571964,999
0.3,column-grouped,paired,13,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.658000,0.658000,Stage3,1,different,0,1,0,0.0381772,0.0257701,999
0.3,column-grouped,paired,13,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,1.00000,1.00000,,,,1,1,1,6,1.2,999
0.3,column-grouped,paired,14,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.850000,0.850000,Stage1,3,different,0,0,0,0.0243346,0.0209769,999
0.3,column-grouped,paired,14,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.574000,0.850000,Stage1,3,similar,0,1,0,0.00774645,0.0147842,999
0.3,column-grouped,paired,14,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0340000,0.102000,Stage1,3,different,0,0,0,0.0458333,0.0250000,999
0.3,column-grouped,paired,14,CCC,P4,Residual SD,CondA vs CondB,2,0.420000,0.630000,Stage2,3,similar,1,1,1,0.00355892,0.00869638,999
0.3,column-grouped,paired,14,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.822000,0.822000,Stage2,3,similar,0,1,0,0.00807769,0.0103612,999
0.3,column-grouped,paired,14,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.248000,0.630000,Stage2,3,different,0,1,0,0.158434,0.0673860,999
0.3,column-grouped,paired,14,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.332000,0.332000,Stage3,1,different,0,1,0,0.0431211,0.0205646,999
0.3,column-grouped,paired,14,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.966000,0.966000,,,,1,1,1,8,1.2,999
0.3,column-grouped,paired,15,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.922000,0.922000,Stage1,3,different,0,0,0,0.00916641,0.00849859,999
0.3,column-grouped,paired,15,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.382000,0.573000,Stage1,3,different,0,0,0,0.0471843,0.0236789,999
0.3,column-grouped,paired,15,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00200000,0.00600000,Stage1,3,different,0,0,0,0.0486111,0.0263889,999
0.3,column-grouped,paired,15,CCC,P4,Residual SD,CondA vs CondB,2,0.474000,0.711000,Stage2,3,different,0,1,0,0.0135868,0.00802209,999
0.3,column-grouped,paired,15,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.448000,0.711000,Stage2,3,similar,1,1,1,0.00507942,0.0120848,999
0.3,column-grouped,paired,15,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.920000,0.920000,Stage2,3,similar,0,1,0,0.0593799,0.0650733,999
0.3,column-grouped,paired,15,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.846000,0.846000,Stage3,1,similar,0,1,0,0.0164629,0.0188378,999
0.3,column-grouped,paired,15,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.960000,0.960000,,,,1,1,1,8,1.2,999
0.3,column-grouped,paired,16,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.928000,0.928000,Stage1,3,different,0,0,0,0.0140506,0.0125177,999
0.3,column-grouped,paired,16,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.104000,0.156000,Stage1,3,different,0,0,0,0.0650652,0.0216993,999
0.3,column-grouped,paired,16,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00400000,0.0120000,Stage1,3,different,0,0,0,0.0611111,0.0277778,999
0.3,column-grouped,paired,16,CCC,P4,Residual SD,CondA vs CondB,2,0.196000,0.588000,Stage2,3,different,0,1,0,0.0209891,0.00893167,999
0.3,column-grouped,paired,16,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.640000,0.758000,Stage2,3,different,0,1,0,0.0169215,0.0111076,999
0.3,column-grouped,paired,16,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.758000,0.758000,Stage2,3,similar,0,1,0,0.0434436,0.0582668,999
0.3,column-grouped,paired,16,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.416000,0.416000,Stage3,1,similar,1,1,1,0.00688021,0.0178126,999
0.3,column-grouped,paired,16,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.888000,0.888000,,,,1,1,1,9,1.2,999
0.3,column-grouped,paired,17,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.190000,0.190000,Stage1,3,similar,1,1,1,0.00219766,0.0115490,999
0.3,column-grouped,paired,17,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.162000,0.190000,Stage1,3,different,0,0,0,0.0663032,0.0273637,999
0.3,column-grouped,paired,17,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0900000,0.190000,Stage1,3,different,0,0,0,0.0347222,0.0250000,999
0.3,column-grouped,paired,17,CCC,P4,Residual SD,CondA vs CondB,2,0.606000,0.614000,Stage2,3,similar,0,1,0,0.00419132,0.00739641,999
0.3,column-grouped,paired,17,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.316000,0.614000,Stage2,3,similar,1,1,1,0.00404466,0.0140069,999
0.3,column-grouped,paired,17,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.614000,0.614000,Stage2,3,different,0,1,0,0.0943019,0.0607254,999
0.3,column-grouped,paired,17,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.0340000,0.0340000,Stage3,1,different,0,1,0,0.0615744,0.0197090,999
0.3,column-grouped,paired,17,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.995000,0.995000,,,,1,1,1,8,1.2,999
0.3,column-grouped,paired,18,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.726000,0.726000,Stage1,3,similar,0,1,0,0.0108075,0.0159359,999
0.3,column-grouped,paired,18,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.270000,0.405000,Stage1,3,similar,1,1,1,0.00594027,0.0218938,999
0.3,column-grouped,paired,18,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.00400000,0.0120000,Stage1,3,different,0,0,0,0.0458333,0.0263889,999
0.3,column-grouped,paired,18,CCC,P4,Residual SD,CondA vs CondB,2,0.620000,0.620000,Stage2,3,similar,0,1,0,0.00421944,0.00701608,999
0.3,column-grouped,paired,18,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.116000,0.348000,Stage2,3,different,0,1,0,0.0283947,0.0102719,999
0.3,column-grouped,paired,18,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.314000,0.471000,Stage2,3,similar,1,1,1,0.0180827,0.0643094,999
0.3,column-grouped,paired,18,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.704000,0.704000,Stage3,1,different,0,1,0,0.0223624,0.0159822,999
0.3,column-grouped,paired,18,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.780000,0.780000,,,,1,1,1,9,1.2,999
0.3,column-grouped,paired,19,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.356000,0.516000,Stage1,3,different,0,0,0,0.0131689,0.00607058,999
0.3,column-grouped,paired,19,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.516000,0.516000,Stage1,3,different,0,0,0,0.0490015,0.0291137,999
0.3,column-grouped,paired,19,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0300000,0.0900000,Stage1,3,different,0,0,0,0.0430556,0.0263889,999
0.3,column-grouped,paired,19,CCC,P4,Residual SD,CondA vs CondB,2,0.472000,0.840000,Stage2,3,similar,1,1,1,0.00375207,0.00837077,999
0.3,column-grouped,paired,19,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.560000,0.840000,Stage2,3,similar,0,1,0,0.00671573,0.0114624,999
0.3,column-grouped,paired,19,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.980000,0.980000,Stage2,3,different,0,1,0,0.0889986,0.0863156,999
0.3,column-grouped,paired,19,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.464000,0.464000,Stage3,1,different,0,1,0,0.0284728,0.0165409,999
0.3,column-grouped,paired,19,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.883000,0.883000,,,,1,1,1,9,1.2,999
0.3,row-grouped,free,0,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.00200000,0.00600000,Stage1,3,similar,1,1,1,0.0000267180,0.0619256,999
0.3,row-grouped,free,0,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.120000,0.126000,Stage1,3,similar,1,1,1,0.0108742,0.106466,999
0.3,row-grouped,free,0,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.126000,0.126000,Stage1,3,similar,0,1,0,0.0430556,0.0750000,999
0.3,row-grouped,free,0,CCC,P4,Residual SD,CondA vs CondB,2,0.140000,0.166000,Stage2,3,similar,1,1,1,0.00404160,0.0286406,999
0.3,row-grouped,free,0,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.120000,0.166000,Stage2,3,similar,1,1,1,0.00380086,0.0385913,999
0.3,row-grouped,free,0,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.166000,0.166000,Stage2,3,similar,1,1,1,0.0346065,0.200305,999
0.3,row-grouped,free,0,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.440000,0.440000,Stage3,1,similar,1,1,1,0.0172249,0.0454115,999
0.3,row-grouped,free,0,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.00100000,0.00100000,,,,1,1,1,9,1.2,999
0.3,row-grouped,free,1,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.580000,0.580000,Stage1,3,similar,0,1,0,0.0406209,0.0789179,999
0.3,row-grouped,free,1,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.452000,0.580000,Stage1,3,similar,1,1,1,0.0305338,0.0689987,999
0.3,row-grouped,free,1,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.204000,0.580000,Stage1,3,similar,0,1,0,0.0458333,0.0763889,999
0.3,row-grouped,free,1,CCC,P4,Residual SD,CondA vs CondB,2,0.0440000,0.117000,Stage2,3,similar,1,1,1,0.00132942,0.0314792,999
0.3,row-grouped,free,1,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.0780000,0.117000,Stage2,3,similar,1,1,1,0.00289856,0.0384057,999
0.3,row-grouped,free,1,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.552000,0.552000,Stage2,3,similar,0,1,0,0.0775634,0.145346,999
0.3,row-grouped,free,1,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.154000,0.154000,Stage3,1,similar,1,1,1,0.00745653,0.0545678,999
0.3,row-grouped,free,1,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.00100000,0.00100000,,,,1,1,1,10,1.2,999
0.3,row-grouped,free,2,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.984000,0.984000,Stage1,3,similar,0,1,0,0.0574896,0.0594608,999
0.3,row-grouped,free,2,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.230000,0.345000,Stage1,3,similar,1,1,1,0.0174646,0.0798274,999
0.3,row-grouped,free,2,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0520000,0.156000,Stage1,3,similar,1,1,1,0.0388889,0.0791667,999
0.3,row-grouped,free,2,CCC,P4,Residual SD,CondA vs CondB,2,0.0260000,0.0780000,Stage2,3,similar,1,1,1,0.000598157,0.0275092,999
0.3,row-grouped,free,2,CCC,P5,Residual lag-1 AC,CondA vs CondB,2,0.182000,0.273000,Stage2,3,similar,1,1,1,0.00542960,0.0399437,999
0.3,row-grouped,free,2,CCC,P6,Residual kurtosis,CondA vs CondB,2,0.970000,0.970000,Stage2,3,different,0,1,0,0.179685,0.176744,999
0.3,row-grouped,free,2,CCC,P9,Mean-variance slope,CondA vs CondB,3,0.120000,0.120000,Stage3,1,similar,1,1,1,0.00555248,0.0572186,999
0.3,row-grouped,free,2,RSC,overlap,max pairwise top-K overlap,CondA vs CondB,,0.00100000,0.00100000,,,,1,1,1,9,1.2,999
0.3,row-grouped,free,3,CCC,P1,Trimmed span (5–95%),CondA vs CondB,1,0.340000,0.340000,Stage1,3,similar,1,1,1,0.0178323,0.0525265,999
0.3,row-grouped,free,3,CCC,P2,Dispersion (MAD),CondA vs CondB,1,0.00600000,0.0180000,Stage1,3,similar,1,1,1,0.000534899,0.0925944,999
0.3,row-grouped,free,3,CCC,P3,CDF shape (KS),CondA vs CondB,1,0.0160000,0.0240000,Stage1,3,similar,1,1,1,0.0333333,0.0819444,999
